,uJAVA,F0378,F0395,F0410,F0430,gSDSS,F0515,rSDSS,F0660,iSDSS,F0861,zSDSS
52,19.065699820015414,19.491436534791166,18.678026542591358,18.679977850868973,18.542399396017007,17.394862021854877,17.35635434733303,16.644243982054547,16.729438463978607,16.22796809126387,16.173914865273947,15.964661689675141
53,19.445507690204753,19.03820675252953,19.12110577660852,19.106967256179725,18.675555149448407,17.509656991064986,17.444752109874976,16.675428029240685,16.714488775413187,16.22961989507265,16.181429103477,15.947488995987316
54,17.30305109681669,17.133053828722456,17.195336337552774,16.595712415021186,16.28748113232031,15.416863347710317,15.43674769868627,14.69876413776661,14.792059271371077,14.304666026273367,14.263363499323336,14.046996890010647
55,18.574723884822276,18.415311086437036,18.05675544599876,17.962857445279276,17.73964282066789,16.61422508808233,16.598559476787877,15.801463495672849,15.892172628938317,15.376090170894292,15.30213590901305,15.073931043272903
56,18.7315627982189,18.73282599528584,18.992513496269293,18.077522658148844,18.43615900748262,17.12206989492297,16.966154623367622,16.358402860527583,16.356947591041944,15.92737768706388,15.934542318666185,15.679555224221945
57,18.198018096121736,18.28635817259936,18.35851713089868,18.10689971570513,17.776747280341663,16.809305305386843,16.665757289434442,16.030924099927372,16.132812069814445,15.670959416002006,15.61858537019921,15.432411055697038
58,17.217681778338832,17.412286017426588,17.24938982821784,16.788288153939874,16.779401647335376,16.207813479946495,16.361402694732753,15.80159695555406,15.9255122258667,15.607190232733537,15.571516357013016,15.34353764505212
59,20.387246773074413,19.977404263390127,19.505702639263063,20.80335113622214,19.011358350580473,18.234175946472224,18.01469809819669,17.332719998552548,17.389531455036476,16.870177097792293,16.700391314398686,16.590955376275197
60,20.35722050381118,20.539328723585513,20.619820365954084,19.39200206613129,18.985482172231162,18.401810319573418,18.520814917767634,17.46780727585623,17.541380098209178,17.110213959766483,16.963791532644798,16.8124948379188
61,18.169403623167018,18.025570243341114,17.833154441731104,17.772270711528996,17.25176211665923,16.428488196115453,16.302467562158252,15.58692216941553,15.697840385941987,15.178869288250874,15.106290112992477,14.923744841966261
62,18.764809565839286,19.221734827318915,18.57837019799147,18.279560198137943,18.4803423692516,17.2918623115752,17.246129587530557,16.441513633896275,16.521041939019984,16.017321441755183,15.987899984183565,15.763984954300675
63,17.657446398630963,17.707362469336495,17.343313165444798,17.465082058701288,16.669201573445896,15.817839161008967,15.807663109892994,15.050321977408249,15.177721717235851,14.657844902965875,14.600241246768363,14.388223089671921
64,18.109226042074685,18.260763221174916,18.096930375832862,17.75671113915793,17.222710223110052,16.426756382481987,16.401802464686227,15.676823321800864,15.788500268527969,15.285868315233879,15.229848566867123,15.016336041408227
65,19.492619463220183,19.18113581951937,19.193026721742214,18.80196812511625,18.25424124855736,17.40657747051149,17.374205151095772,16.66410368652019,16.722067863996603,16.257962729102736,16.183386959470873,16.006197063304747
66,18.96073130938039,19.14145284771274,18.69755160417447,18.445172833315432,18.29177604394517,17.314204211152422,17.208357280976617,16.56488337572842,16.615936505619853,16.14769461961818,16.10125408611424,15.90649173781304
67,18.888984594732598,19.258972885236286,18.172561015356674,18.47387982506748,18.524018375982294,17.12608504597445,17.048973098465115,16.298633013020346,16.41680260039619,15.924568818286398,15.886472291904882,15.669038876116392
68,16.095707588675406,16.048235128232623,16.03010601248151,15.306030913131632,15.084351098101964,14.326588508406301,14.386268326845846,13.670930796178308,13.76922685757009,13.298723909929308,13.277415263217177,13.053608336971816
69,19.497697801032853,19.122337064472983,18.599901615143686,18.58748426899241,18.178243909045957,17.379189956454034,17.387226604787365,16.591438640104453,16.631277665677946,16.182294386359594,16.129662692399553,15.885369832979428
70,17.63310236446103,17.776608105170705,17.387069840486568,17.277139772088695,16.60591723731302,15.920065303669178,15.864946650934993,15.25375513929062,15.388637766851168,14.906034037829214,14.85505581309785,14.667310164397273
71,13.408220474750745,13.41124160942745,13.274615594943207,12.4509333281504,12.4142536817258,11.583315124752588,11.736364663258108,10.938239950655166,11.054369115243517,10.553118285528228,10.54478470718829,10.300542120131379
72,17.960789373053554,17.875906906233695,17.945097111486724,17.608674574000165,16.948780105324122,16.109970286906297,16.143615441293882,15.418140821184165,15.547406109608502,15.04231383150164,14.956897377513195,14.78464875133984
73,17.260219938208895,17.41055525750716,17.581600848847128,16.661240228524754,16.386729402461274,15.566717146177572,15.583466752677042,14.876166785642862,14.984419865895637,14.4923322489093,14.45714156235114,14.251073306549628
74,15.617554870965316,15.597673025564442,15.520934330362746,14.809048379048692,14.685074884261727,13.851167435352732,13.9309169946579,13.191893829141511,13.290722415886997,12.816896727533997,12.796700949745446,12.567626986854387
75,18.643110709421233,19.16375929881962,18.185487488527542,18.744725874199872,18.371454819449962,17.417550537139967,17.388437355889675,16.618673351303627,16.667111295248777,16.23026901428073,16.16006286365044,15.93134383062524
76,19.641101421619805,19.24821095899584,18.852958187790385,18.534705594264146,18.538018451202444,17.43443089972861,17.38241030249494,16.621008069370824,16.643531786225136,16.218837654291512,16.156584279580215,15.911599027362776
77,12.816098914024156,12.807888685731928,12.645903997098058,11.838456128212,11.820494969209584,11.003643985577067,11.14746112643299,10.343296476749865,10.45639603287249,9.935565605311503,9.915691961289644,9.67252577971661
78,18.91524540181791,18.87219466989223,18.472104091467052,18.4508323064718,18.293583419108025,16.992239754148503,16.936616866324673,16.21128942416246,16.257690268576216,15.825250509984148,15.76701180898362,15.563202349285786
79,20.076601376564852,19.90178044763009,19.375389020357268,19.53910074419075,19.173164548619685,18.079795894816602,17.983308007448233,17.221835402215063,17.256229929312244,16.82521049286637,16.74955325822583,16.567127738300798
80,17.352632983410714,17.45611314040954,17.236196622263233,16.89431779618649,16.39407125822065,15.544734796696373,15.550923853169474,14.773071064738405,14.872369040313039,14.374127857997118,14.286144625718498,14.064646731136074
81,18.354851840938487,18.364028605773058,18.133435976848148,18.143725190704412,17.43196086518325,16.429434981251934,16.430832682722308,15.631377580575519,15.749727644687315,15.20984361187433,15.113814924023977,14.848780200957169
82,18.87390394226029,18.769302475125205,18.248895213035752,18.07973308742151,17.88019315822499,16.775888812418433,16.694475311070306,16.003296955893237,16.054709876935412,15.584102129234601,15.547315326186274,15.332895254794739
83,18.341689581420734,18.330290370849703,18.01567785614012,17.65528932016951,17.394335209417648,16.43333702622584,16.43051660443623,15.655257682312337,15.77210125422973,15.240271822658306,15.17183418317044,14.993431721794519
84,18.47111788436563,18.40484663952009,18.021177893583864,18.026283656546454,17.626118550914647,16.633899707459197,16.626283306729146,15.856961527537186,15.964495997162134,15.44109932856484,15.332240520329947,15.162517902991514
85,17.913098816233685,18.301871562496853,17.729407474116353,17.841621522477205,17.33018280130655,16.33959084501428,16.330829587987658,15.615119413478864,15.689340380208499,15.21177656840697,15.17500240360769,14.955006864481476
86,19.487351789877433,19.08570424588267,19.095165581393704,19.303405383214965,18.153999949599736,17.394270707971746,17.37038979143708,16.696485153938536,16.820378216737925,16.31231946845432,16.311187426306923,16.037531109260193
87,18.730270181098415,18.60184076045289,18.44304681551226,18.37797143531983,17.824028704293504,17.008168191122767,16.999357010836594,16.30525493516947,16.416686978093992,15.922397475930538,15.872678025234517,15.712818285684087
88,14.295132202189873,14.264309093629919,14.14713510053339,13.455148668586387,13.423557342794872,12.606650862801212,12.723436627008288,11.9840407111447,12.106190288972872,11.606554066718573,11.599770636063234,11.367367706099074
89,18.53175005104023,18.686131773092715,18.344882591375832,18.229619205801402,17.76075368846859,16.85576181579492,16.839447677870872,16.0802960875522,16.130360913575014,15.674178677869753,15.63099887762654,15.404351169149724
90,17.14482099497346,17.265830485712566,17.062587270674936,16.62156112783641,16.187629680971984,15.436483880923943,15.434066110172902,14.743333424648291,14.836449790186716,14.361518281106092,14.321440090428515,14.100244978561383
91,14.953521973253938,14.914113034704574,14.825689395800016,14.03343975240425,14.001607256594806,13.171538933726417,13.286693259383261,12.527574910383652,12.639844327079315,12.145097925990616,12.136450658306636,11.895394616215503
92,18.675513386178064,18.381826300483795,18.320779889588533,18.08881254217608,17.568740881960064,16.789516037456934,16.772178597735135,16.040521688705464,16.143078466730334,15.632570538000998,15.58578198578081,15.369268744538305
93,19.077098831380415,19.129989863771655,19.114855944519487,18.75850947231218,18.260631867850037,17.371553314080753,17.32401865475431,16.599460934837595,16.74589251066326,16.22203697438311,16.180073278207097,15.944965437360528
94,19.37693112455649,19.157612291108535,19.303249143634094,18.846141989548865,18.835807632345702,17.492118737639867,17.387574830727786,16.72769463635575,16.76522324536385,16.329978615643295,16.29516287103438,16.05380595313643
95,18.43823179116436,18.32873357523473,18.164556973705846,18.06322196957567,17.42807302661996,16.642691136205197,16.55570146337044,15.82074450904033,15.962984992544461,15.42995623540195,15.3612176553015,15.13960288130048
96,18.23973731516334,18.08634568989048,17.732191261258738,17.457969327605817,17.04770427964231,16.2997410480947,16.228673853584525,15.51446753114647,15.62989695219566,15.092210578424538,15.04373307238362,14.829951865531006
97,14.988180047563759,14.931184121505716,14.817165747157453,14.077491728979366,14.010655747840595,13.147603119585707,13.237783318846574,12.450743843023165,12.558025447998359,12.039843764177855,12.011351402160516,11.769891180638497
98,17.562555038225526,17.269799517222456,17.010384516398297,16.90155132533351,16.38718777454471,15.602625714992367,15.581001097493967,14.898189983923833,15.022094811102125,14.535939119135833,14.49106664602145,14.300545746950958
99,15.900434965132433,15.869491566411874,15.799105609416463,15.155463585350347,14.913924497596014,14.11018463963674,14.189624332578623,13.441546007533518,13.5400240854189,13.057760636362554,13.028484321560523,12.808498941413713
100,17.641055664718994,17.557224342234523,17.471764455697752,17.199282787833738,16.69185355348627,15.96390862698818,15.98664882354696,15.25791652854532,15.390209403740736,14.88900962075865,14.823675188266616,14.652018644037641
101,16.87100260775921,17.19038196954157,16.53973515030859,16.58766169837144,16.08268512834901,15.16812071365987,15.104888970250638,14.406530589199372,14.535041987596449,14.02423690967555,13.969700561620785,13.769921233235015
102,19.456422369784498,19.269178277560485,19.362358724528793,19.029794137727198,19.034330580228648,17.90413964430913,17.734960351693605,17.069267173814684,17.148742538033854,16.717093409168275,16.6865752005679,16.482337064803165
103,18.59473601422726,18.97008677291465,18.812822276354062,18.183047143052608,18.406836753462517,17.008391520821906,16.799025852846146,16.104725710284235,16.14516061927243,15.682365757813303,15.57240444698003,15.378740438147078
104,15.984547108905165,15.940490958045856,15.80386688823887,15.154979917251282,15.017208571635836,14.225886025299957,14.276012549013206,13.565757579150349,13.66888386524895,13.19444011776533,13.171746483499756,12.94939069435227
105,18.79954989104839,19.188437261786632,18.6848794982069,18.57655120518552,18.062922749696174,17.164710205227077,17.104621643571964,16.355248427944126,16.445453590669118,15.93124956380871,15.82203919774096,15.63135668868907
106,18.736091130544157,18.40591589248451,18.428656895918213,18.032343551033502,17.96899447629215,16.968776873095056,16.833338222076442,16.110209051311273,16.21152087167877,15.726624538036656,15.669042156659927,15.47668466850364
107,18.479009348867937,18.405074363838942,18.338824010630727,18.04160372287082,17.730216893011246,16.799626099417257,16.702421118556124,15.978943287250514,16.045101347860378,15.570018873201654,15.50819416918224,15.312199346544086
108,19.332158918391112,19.179150830581346,19.479424616844426,18.749314352195046,18.709609978858268,17.471956704024812,17.45868810478419,16.727039491941905,16.770414594973474,16.299813611779104,16.180008517206208,16.0330260618193
109,19.5445094398877,19.445506795453728,19.114479781737327,19.024119585862877,19.097610345597907,17.724243664310382,17.625495296759084,16.996776502125467,17.03385984409717,16.603363557826665,16.554789766495812,16.362597437839142
110,18.736946625117707,18.551213942446964,18.10125649777939,18.129824580894333,17.613459833296098,16.590327329662625,16.564678855787196,15.847590802863147,15.973984826807131,15.43977543925056,15.374801573957544,15.19398834779686
111,19.052274868265414,19.302044226519868,18.84678625234473,19.047274818768045,18.718875627920227,17.298035700859444,17.24388271786709,16.52665442157182,16.615888684981233,16.064673174577674,15.964512894103258,15.758149234550261
112,19.05825350154556,18.690812405910886,18.7099538168755,18.413207135413316,18.283956765712894,17.254427399969316,17.196071023847654,16.49662971351844,16.5867674003495,16.094038980940724,16.019358968540672,15.804479479892628
113,18.167469804827505,18.16131826278209,17.76729383235597,17.616545480503483,17.571106233210916,16.520822014517147,16.36554372781199,15.745130892718008,15.811471979628976,15.364453162160997,15.320270064769119,15.097318030926061
114,18.92938982028041,18.923727781568477,19.029696590443983,18.71398574488429,18.021703818104058,17.23496256444871,17.266402684561704,16.456649665961955,16.516929951092543,16.033995930046952,15.943625154358875,15.741896700814385
115,18.91979905009827,18.875157101365343,18.730096692779938,18.610011903705423,18.049339004754724,17.07419697236421,17.05812339315283,16.287718060326544,16.403674764812354,15.879988072750663,15.811077792535453,15.574825266994369
116,17.02316966272367,16.886297975992736,16.775856050425137,16.243480268607232,16.053390304259615,15.154512823118568,15.17407423551305,14.463754454978012,14.566351090263067,14.089316025446625,14.044114948065694,13.839820859743433
117,11.449538568134905,11.730595931772958,11.43772087064903,11.12846615489718,11.211747323720758,10.984225904751817,11.35402402728277,11.126779199595832,11.351540980269215,11.114094909274902,11.229131064088273,11.067252830739921
118,18.09663167211002,17.656104019859367,17.28206885099499,17.35764950349712,16.736113664341055,15.842622087326248,15.806712119847681,15.062103913266036,15.177192940777688,14.65260473191032,14.586087486256265,14.384703364697765
119,18.09385418893453,18.028494521760503,17.819162809290578,17.66052521778429,17.062964493255937,16.213151066634158,16.214471554600003,15.457720401403318,15.57015155791886,15.070064417493679,14.989831895041295,14.778401937033724
120,19.088911461013,19.25706533604432,18.956977361783608,18.607132240596936,18.386478038788965,17.38755165382883,17.268312422719166,16.553115735681647,16.610157089676903,16.134385219298412,16.04717475923062,15.799758634007045
121,18.40268628305646,18.48831115937801,18.24011115355472,18.09153534411823,17.39888102138464,16.591901238707077,16.566602516793687,15.875880073080337,15.986516977207422,15.488857017418114,15.383577173303074,15.229675933045305
122,18.65656388872843,18.77980037172351,18.557436162907994,18.58971598555729,17.759893686111276,17.05759009169632,17.015096705400623,16.356756521073404,16.427088396233884,15.9817741174198,15.92304744608621,15.715145406836726
123,17.64911462983402,17.553357475277526,17.275403536341344,16.916540832318265,16.56160528647886,15.746595268296781,15.747186072105958,15.014932754770522,15.11523347662482,14.617291596755974,14.585718476956176,14.363992089058163
124,16.647304884700954,16.526971146443937,16.44235956237637,16.01360338708594,15.660126050972462,14.860015264835129,14.864782924356659,14.09772180854995,14.189849984793424,13.679812526590789,13.626462709770907,13.406801043501437
125,19.69605533795786,20.17260883396307,19.65837631678856,19.607938163557545,19.656785061216528,18.25541179415977,18.20725288842905,17.449667545606832,17.512052334778698,17.004808871288834,16.9633518714102,16.76384611445028
126,19.65693887877975,19.740148554577278,20.818833332123937,19.537503848234646,19.38970955783183,18.097511325241594,18.050922309816038,17.264940457430686,17.300436307520318,16.87726572110763,16.789138078278327,16.613256762862754
127,18.918203827954365,18.365570061112955,18.565695416244424,18.62754771615007,17.853448965156336,16.965175989803793,16.927443668536075,16.199484955662832,16.32925210607839,15.82107743320374,15.738059604766416,15.55551998022606
128,19.323049726107442,18.850073077322868,18.947390694965954,18.842244491902704,18.388924087513125,17.17774520268477,17.06009496155762,16.37453012103294,16.376657303100025,15.917578403943798,15.791202937399145,15.652798993064344
129,17.54916880451595,17.352356702389784,17.38814910413822,16.70419272256474,16.46706405318849,15.619655377732805,15.684788292496044,14.91014866886433,15.017431241012117,14.521319142814072,14.478428964660056,14.270569628170293
130,17.31542398663714,17.27627872858138,16.981561744015305,16.774041344902237,16.49338494830607,15.689434550770592,15.696562566595613,15.046001879264264,15.176063438051544,14.715737339590726,14.668789230387342,14.485484130573646
131,20.194457003064546,19.942993440164024,19.9787304535988,19.687646054849296,19.64968433607302,18.36404138890337,18.359647989000525,17.647641323164226,17.67385660313205,17.28150342246453,17.244628774954172,16.957299172740186
132,19.24813518171099,18.93929165592169,18.79112982666311,18.568657857098323,18.15898516513356,17.223887130469688,17.169383677926767,16.46278999213993,16.50489721416708,16.038778611046634,15.964684336108284,15.789167189194378
133,17.95617782995322,18.29788551992124,17.55064373585292,17.39575496069397,17.174730992832046,16.251647985386015,16.152906901081764,15.490867252987725,15.618116812987425,15.097656576253389,15.013546794741934,14.836032751245156
134,17.532258857880983,17.368568765425884,17.352139228559146,17.245223098539668,16.709767953993254,15.868515789621483,15.82296434392185,15.136693208236903,15.275976045202508,14.763208122436595,14.711416120824977,14.517335829208012
135,16.766013656074747,16.75079783253541,16.59919068299469,16.206621886805664,15.705785059793836,14.95316196390897,14.943969762610944,14.224846723638333,14.328864410761152,13.82114069757019,13.758101194419337,13.564699863075752
136,19.17928633345229,19.263411625425235,18.90294160270311,18.918067603124115,18.32319825594754,17.488872224159515,17.384998363981598,16.67183386413383,16.757680289581597,16.26067324584355,16.22198421877428,15.985615622669227
137,15.145530813341527,15.080296227333038,14.958478985361596,14.215513257068304,14.172973523996687,13.33427918894,13.451284584002272,12.672148069643242,12.784008895892711,12.277033683210677,12.258015186320243,12.018420938166239
138,19.012010539052213,18.382365223881994,18.57481968399993,18.453653309146773,18.019248015159462,17.133130955968163,17.090027714571363,16.391940253483906,16.45986265285996,15.965689515534867,15.934218881727872,15.735037067310945
139,18.48060482423459,18.358261875129777,17.897944383316535,18.10915720782676,17.457822584516354,16.54123215651458,16.41701229469732,15.770129777797997,15.862570888532087,15.378474834969644,15.334280635255924,15.126739584099447
140,18.83131800164286,18.3961934261002,18.474989272203832,18.27891758467018,17.599281427909855,16.859718660505173,16.744372520311916,16.08784947739104,16.182766107295322,15.678514632617551,15.613607317502264,15.402714328957073
